Specific Gravity,Pressure (psia),LOG P,Hydrate Temperature (K)
0.608103658,157.0421,5.056513922,273.1056
0.608103658,156.1214,5.05063391,273.0563
0.608103658,155.659,5.047667717,273.0314
0.608103658,155.659,5.047667717,273.0314
0.608103658,154.6269,5.041015118,272.8932
0.608103658,154.1687,5.038047457,272.822
0.608103658,153.2751,5.032234346,272.6827
0.608103658,151.5023,5.020600806,272.4042
0.608103658,148.0142,4.997308215,271.8481
0.608103658,141.262,4.950616322,270.7395
0.608103658,128.613,4.856807895,268.5369
0.608103658,106.427,4.667459304,264.1894
0.608103658,87.75824,4.474585761,259.893
0.608103658,71.93723,4.275793933,255.5997
0.608103658,58.6024,4.070775651,251.3107
0.608103658,47.42514,3.859152468,247.0258
0.608103658,38.11175,3.640522634,242.7452
0.608103658,30.40052,3.414459714,238.4689
0.608103658,24.05909,3.180512888,234.197
0.608103658,18.88185,2.938201143,229.9296
0.608103658,14.6877,2.687010409,225.6669
0.680532885,2880.152,7.96559835,295.1992
0.680532885,2811.11,7.941334702,295.0722
0.680532885,2742.068,7.916467659,294.9433
0.680532885,2673.109,7.890997493,294.8126
0.680532885,2604.236,7.864894629,294.6799
0.680532885,2535.451,7.838126809,294.5452
0.680532885,2466.761,7.810661233,294.4082
0.680532885,2398.168,7.782460392,294.2688
0.680532885,2329.679,7.753485769,294.1269
0.680532885,2261.299,7.723694706,293.9821
0.680532885,2193.034,7.693041252,293.8342
0.680532885,2124.89,7.661475315,293.6828
0.680532885,2056.873,7.628942147,293.5276
0.680532885,1988.993,7.595383759,293.3681
0.680532885,1921.255,7.560733897,293.2037
0.680532885,1853.67,7.524922737,293.0337
0.680532885,1819.646,7.506397256,292.9456
0.680532885,1802.272,7.49680337,292.8999
0.680532885,1801.722,7.496498153,292.8985
0.680532885,1801.722,7.496498153,292.8985
0.680532885,1799.501,7.495264683,292.8931
0.680532885,1798.392,7.494648211,292.8904
0.680532885,1796.173,7.493413569,292.885
0.680532885,1791.74,7.490942494,292.8742
0.680532885,1782.898,7.485995409,292.8524
0.680532885,1765.3,7.476075927,292.8087
0.680532885,1730.458,7.456141392,292.7197
0.680532885,1662.176,7.415882866,292.536
0.680532885,1595.32,7.374829622,292.343
0.680532885,1528.628,7.33212588,292.136
0.680532885,1462.162,7.287671441,291.9137
0.680532885,1395.938,7.24132187,291.6745
0.680532885,1329.975,7.192915424,291.4167
0.680532885,1264.295,7.142269934,291.1383
0.680532885,1198.922,7.089178099,290.8373
0.680532885,1133.883,7.033403304,290.5111
0.680532885,1069.21,6.974675337,290.1572
0.680532885,1004.938,6.912681127,289.7723
0.680532885,941.1079,6.847057798,289.353
0.680532885,877.7661,6.777380157,288.8951
0.680532885,814.9673,6.70314799,288.3939
0.680532885,752.7749,6.623766246,287.8437
0.680532885,691.2636,6.538521227,287.2378
0.680532885,630.522,6.446548048,286.5683
0.680532885,570.6558,6.346786226,285.8255
0.680532885,511.7925,6.237919269,284.9976
0.680532885,454.0872,6.11828925,284.07
0.680532885,397.7304,5.985774389,283.0243
0.680532885,342.959,5.837610906,281.8372
0.680532885,290.0701,5.670122618,280.4788
0.680532885,239.4403,5.478304116,278.9098
0.680532885,191.5515,5.255156702,277.078
0.680532885,147.0229,4.990588357,274.9134
0.680532885,125.2184,4.830059413,273.6108
0.680532885,119.0972,4.779939966,273.2065
0.680532885,117.4089,4.765662714,273.0916
0.680532885,116.9735,4.761947413,273.0617
0.680532885,116.9735,4.761947413,273.0617
0.680532885,116.0539,4.754054738,272.9093
0.680532885,115.7039,4.751034341,272.8384
0.680532885,115.0195,4.745101679,272.699
0.680532885,113.6621,4.733230012,272.4205
0.680532885,110.9925,4.709462631,271.8644
0.680532885,105.829,4.661824584,270.7557
0.680532885,96.17183,4.566136487,268.5528
0.680532885,79.28732,4.373078217,264.2045
0.680532885,65.1398,4.17653573,259.9072
0.680532885,53.20036,3.974065163,255.6133
0.680532885,43.17834,3.765338981,251.3237
0.680532885,34.81191,3.54995957,247.0386
0.680532885,27.86878,3.327507066,242.7578
0.680532885,22.14336,3.097537677,238.4815
0.680532885,17.45426,2.859583745,234.2097
0.680532885,13.64192,2.613147405,229.9426
0.627548258,2434.909,7.797664663,292.7317
0.627548258,2366.467,7.769153405,292.584
0.627548258,2298.025,7.739805337,292.4328
0.627548258,2229.697,7.709620981,292.278
0.627548258,2161.487,7.67855169,292.119
0.627548258,2093.401,7.646545295,291.9557
0.627548258,2025.446,7.613545202,291.7873
0.627548258,1957.631,7.579490348,291.6135
0.627548258,1889.963,7.544312531,291.4334
0.627548258,1822.451,7.507937577,291.2463
0.627548258,1755.107,7.470285103,291.0513
0.627548258,1687.941,7.431264722,290.8475
0.627548258,1620.964,7.390776313,290.6337
0.627548258,1554.192,7.348711075,290.4086
0.627548258,1487.638,7.304944906,290.1707
0.627548258,1421.319,7.259340593,289.9184
0.627548258,1355.253,7.211743432,289.6498
0.627548258,1289.462,7.161980356,289.363
0.627548258,1256.288,7.13591662,289.2102
0.627548258,1239.221,7.122238235,289.1293
0.627548258,1237.049,7.120483984,289.1189
0.627548258,1235.951,7.119595993,289.1136
0.627548258,1235.401,7.119150893,289.1109
0.627548258,1235.401,7.119150893,289.1109
0.627548258,1233.2,7.117367696,289.1004
0.627548258,1232.101,7.116476121,289.0951
0.627548258,1229.903,7.114690583,289.0846
0.627548258,1225.515,7.111116443,289.0634
0.627548258,1216.77,7.103955086,289.0209
0.627548258,1199.407,7.089582547,288.9351
0.627548258,1165.187,7.060636868,288.7603
0.627548258,1098.754,7.001932089,288.3981
0.627548258,1034.377,6.941554592,288.0149
0.627548258,970.3336,6.87763993,287.598
0.627548258,906.7617,6.809879681,287.1439
0.627548258,843.7064,6.737804567,286.648
0.627548258,781.2272,6.660866017,286.1051
0.627548258,719.3934,6.578408357,285.5087
0.627548258,658.2867,6.489640551,284.8513
0.627548258,598.0045,6.393598279,284.1241
0.627548258,538.6637,6.289091443,283.316
0.627548258,480.4058,6.174631163,282.4136
0.627548258,423.404,6.048326806,281.4003
0.627548258,367.8724,5.907736139,280.2551
0.627548258,314.0784,5.749642636,278.951
0.627548258,262.3594,5.569715319,277.4531
0.627548258,213.1454,5.361974562,275.7152
0.627548258,166.9881,5.117922552,273.6755
0.627548258,155.1996,5.04471203,273.0661
0.627548258,154.3274,5.03907632,273.0193
0.627548258,153.8659,5.036081444,272.9944
0.627548258,153.8659,5.036081444,272.9944
0.627548258,152.7767,5.028977378,272.858
0.627548258,152.3148,5.025949432,272.786
0.627548258,151.424,5.020083849,272.6467
0.627548258,149.6568,5.008344673,272.3682
0.627548258,146.1804,4.984841475,271.812
0.627548258,139.4535,4.937731212,270.7034
0.627548258,126.8607,4.843089634,268.5007
0.627548258,104.8047,4.652098618,264.1528
0.627548258,86.28077,4.457606746,259.8558
0.627548258,70.61237,4.257205342,255.562
0.627548258,57.43093,4.050583008,251.2724
0.627548258,46.4027,3.837357647,246.9871
0.627548258,37.23034,3.61712402,242.7061
0.627548258,29.64974,3.389453356,238.4294
0.627548258,23.42705,3.153891338,234.1572
0.627548258,18.35596,2.909954317,229.8895
0.627548258,14.25528,2.657127364,225.6265
0.63687582,2697.33,7.900017674,294.2997
0.63687582,2628.512,7.874173186,294.1647
0.63687582,2559.693,7.847642608,294.0272
0.63687582,2490.969,7.82042707,293.8872
0.63687582,2422.341,7.792489707,293.7446
0.63687582,2353.815,7.763792695,293.5989
0.63687582,2285.396,7.734294592,293.4501
0.63687582,2217.09,7.703950804,293.2977
0.63687582,2148.902,7.672712293,293.1415
0.63687582,2080.84,7.640526937,292.9808
0.63687582,2012.91,7.607336715,292.8153
0.63687582,1945.121,7.573079465,292.6444
0.63687582,1877.482,7.537686796,292.4673
0.63687582,1810,7.501082124,292.2832
0.63687582,1742.688,7.463184028,292.0913
0.63687582,1675.556,7.423900329,291.8905
0.63687582,1608.616,7.383129461,291.6796
0.63687582,1574.896,7.361944517,291.5689
0.63687582,1557.63,7.350920714,291.511
0.63687582,1548.889,7.345293179,291.4813
0.63687582,1546.688,7.34387115,291.4738
0.63687582,1546.136,7.343514194,291.4719
0.63687582,1546.136,7.343514194,291.4719
0.63687582,1543.922,7.342081211,291.4645
0.63687582,1542.817,7.341365245,291.4608
0.63687582,1540.605,7.339930475,291.4534
0.63687582,1536.189,7.337059953,291.4387
0.63687582,1527.381,7.331309783,291.409
0.63687582,1509.869,7.319778171,291.3492
0.63687582,1475.254,7.296585457,291.2275
0.63687582,1407.645,7.249673374,290.9759
0.63687582,1341.691,7.201686038,290.7111
0.63687582,1275.957,7.151451764,290.4257
0.63687582,1210.527,7.098811081,290.1178
0.63687582,1145.427,7.043532772,289.7851
0.63687582,1080.686,6.985351304,289.4247
0.63687582,1016.34,6.923963218,289.0336
0.63687582,952.4281,6.859014619,288.6083
0.63687582,888.9956,6.790092286,288.1447
0.63687582,826.0958,6.716710747,287.638
0.63687582,763.7904,6.638293406,287.0828
0.63687582,702.152,6.554149905,286.4724
0.63687582,641.2663,6.463444815,285.7991
0.63687582,581.2358,6.365156526,285.0535
0.63687582,522.1836,6.25801925,284.224
0.63687582,464.2595,6.140443663,283.2964
0.63687582,407.647,6.010401604,282.2532
0.63687582,352.5738,5.865259962,281.0718
0.63687582,299.325,5.70152994,279.7235
0.63687582,248.2615,5.514482626,278.1707
0.63687582,199.8443,5.297538563,276.3638
0.63687582,154.6655,5.04126472,274.2357
0.63687582,143.146,4.963865088,273.5967
0.63687582,136.4288,4.915802867,273.2011
0.63687582,134.6926,4.902995145,273.0958
0.63687582,133.7984,4.896334189,273.0411
0.63687582,133.7819,4.896210862,273.0401
0.63687582,132.9722,4.890140084,272.8926
0.63687582,132.5813,4.887196042,272.8231
0.63687582,131.8016,4.881297762,272.6837
0.63687582,130.255,4.869494068,272.4052
0.63687582,127.2128,4.845861275,271.8491
0.63687582,121.3275,4.798493501,270.7405
0.63687582,110.3158,4.703347162,268.5377
0.63687582,91.04729,4.511379042,264.1898
0.63687582,74.88401,4.315940383,259.8929
0.63687582,61.22785,4.114602151,255.5993
0.63687582,49.7517,3.907044634,251.31
0.63687582,40.16027,3.692878198,247.0251
0.63687582,32.19113,3.471690949,242.7444
0.63687582,25.61161,3.243045764,238.4681
0.63687582,20.21618,3.006483274,234.1963
0.63687582,15.82376,2.761512608,229.9291
